# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:28:04+00:00
# Coordinate system: galactic
# Target: 140.0000, 0.0000 deg
# Integration time: 59 s
# VLSR correction: -2883.25 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,0.940744814115607,262157.1475
1419154882.8125,2.5978616502899134,261126.5756
1419159765.625,2.4049687637458335,260096.0036
1419164648.4375,-2.477759673695665,259065.4316
1419169531.25,-6.047928178030376,258034.8596
1419174414.0625,-1.825256830625448,257004.2877
1419179296.875,1.4294996911751123,255973.7157
1419184179.6875,2.2956594587507224,254943.1437
1419189062.5,0.6539750053258342,253912.5717
1419193945.3125,2.8496322835939294,252881.9998
1419198828.125,1.845761783078122,251851.4278
1419203710.9375,6.989586796917282,250820.8558
1419208593.75,1.6197102431393655,249790.2838
1419213476.5625,4.6556530174648305,248759.7119
1419218359.375,1.5162147029276831,247729.1399
1419223242.1875,1.846734522053167,246698.5679
1419228125,0.5023624782705628,245667.9959
1419233007.8125,-4.603073102471465,244637.4240
1419237890.625,-28.08229628997582,243606.8520
1419242773.4375,0.4169229316204626,242576.2800
1419247656.25,2.6769162329098233,241545.7080
1419252539.0625,3.69708496304019,240515.1361
1419257421.875,6.579865869205079,239484.5641
1419262304.6875,-22.95662595031918,238453.9921
1419267187.5,2.515119483187151,237423.4201
1419272070.3125,7.977804993927125,236392.8482
1419276953.125,6.909820825719065,235362.2762
1419281835.9375,7.799851855401026,234331.7042
1419286718.75,7.918611709150125,233301.1322
1419291601.5625,5.849451049870949,232270.5603
1419296484.375,4.5924362158065835,231239.9883
1419301367.1875,4.311073058770125,230209.4163
1419306250,2.1008540009469288,229178.8443
1419311132.8125,7.013422958559766,228148.2724
1419316015.625,4.1214689840924565,227117.7004
1419320898.4375,6.8666914727550425,226087.1284
1419325781.25,7.038464945006621,225056.5564
1419330664.0625,5.630360185271676,224025.9844
1419335546.875,5.216795102002104,222995.4125
1419340429.6875,8.298274620059363,221964.8405
1419345312.5,6.83989914702799,220934.2685
1419350195.3125,10.575009326329164,219903.6965
1419355078.125,11.095796478747811,218873.1246
1419359960.9375,8.760749181968265,217842.5526
