# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:26:20+00:00
# Coordinate system: galactic
# Target: 135.0000, 0.0000 deg
# Integration time: 59 s
# VLSR correction: 609.84 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,3.5446598047130755,265650.2444
1419154882.8125,1.5444096151432407,264619.6724
1419159765.625,1.900837277701002,263589.1005
1419164648.4375,-0.9906318721587148,262558.5285
1419169531.25,-5.204266822596904,261527.9565
1419174414.0625,-2.0548775183404686,260497.3845
1419179296.875,2.6087294260487353,259466.8126
1419184179.6875,2.695704298553883,258436.2406
1419189062.5,5.630461288339738,257405.6686
1419193945.3125,3.2166792024022985,256375.0966
1419198828.125,1.732882349851051,255344.5247
1419203710.9375,6.241978539184931,254313.9527
1419208593.75,4.886712583893665,253283.3807
1419213476.5625,5.659145216392067,252252.8087
1419218359.375,3.641686368574395,251222.2368
1419223242.1875,4.612784945487859,250191.6648
1419228125,0.6376187375489102,249161.0928
1419233007.8125,-3.1041208046694604,248130.5208
1419237890.625,-24.855453947532663,247099.9489
1419242773.4375,1.9223915652280008,246069.3769
1419247656.25,8.662899169705804,245038.8049
1419252539.0625,4.988906188165823,244008.2329
1419257421.875,7.828072197095481,242977.6610
1419262304.6875,-21.19893046032814,241947.0890
1419267187.5,5.027743851715752,240916.5170
1419272070.3125,8.436189817983536,239885.9450
1419276953.125,9.407605617551065,238855.3731
1419281835.9375,8.101204755469137,237824.8011
1419286718.75,9.571551299881824,236794.2291
1419291601.5625,8.534680638836294,235763.6571
1419296484.375,5.308116338549376,234733.0852
1419301367.1875,2.7882791722020017,233702.5132
1419306250,5.3004722190773625,232671.9412
1419311132.8125,7.104694849984495,231641.3692
1419316015.625,6.564662379523762,230610.7973
1419320898.4375,8.114819883375604,229580.2253
1419325781.25,8.861843047559464,228549.6533
1419330664.0625,11.803156035096244,227519.0813
1419335546.875,9.044709506737483,226488.5094
1419340429.6875,10.020938206810946,225457.9374
1419345312.5,9.31050889207592,224427.3654
1419350195.3125,12.492945240432402,223396.7934
1419355078.125,12.182199723954254,222366.2215
1419359960.9375,8.816175881653104,221335.6495
1419364843.75,18.90153647686661,220305.0775
1419369726.5625,7.101242391270417,219274.5055
1419374609.375,4.633885239795514,218243.9336
1419379492.1875,2.9236288458480124,217213.3616
1419384375,6.380530932916574,216182.7896
1419389257.8125,8.387674463432162,215152.2176
1419394140.625,6.121343565635372,214121.6457
1419399023.4375,8.944112655401039,213091.0737
1419403906.25,11.419783153827089,212060.5017
1419408789.0625,9.797043491648235,211029.9297
1419413671.875,13.728116382664004,209999.3578
1419418554.6875,12.960120148671948,208968.7858
1419423437.5,8.320239425005187,207938.2138
1419428320.3125,15.792513445130442,206907.6418
1419433203.125,15.69611059477291,205877.0699
1419438085.9375,-3.7612672121629864,204846.4979
1419442968.75,8.087675594307191,203815.9259
1419447851.5625,6.953225033131592,202785.3539
1419452734.375,7.516903691788985,201754.7820
1419457617.1875,8.65012439933073,200724.2100
1419462500,5.1267492185125825,199693.6380
1419467382.8125,7.540368477971017,198663.0660
1419472265.625,8.017176068151922,197632.4940
1419477148.4375,8.470205880014115,196601.9221
1419482031.25,8.113500283443294,195571.3501
1419486914.0625,8.84578282914843,194540.7781
1419491796.875,7.751001962224748,193510.2061
1419496679.6875,11.944789306786715,192479.6342
1419501562.5,11.927798717160131,191449.0622
1419506445.3125,6.280318051417309,190418.4902
1419511328.125,8.663050677974201,189387.9182
1419516210.9375,7.168568829562419,188357.3463
1419521093.75,5.133603710283196,187326.7743
1419525976.5625,9.475071444661918,186296.2023
1419530859.375,11.305190628485978,185265.6303
1419535742.1875,7.983867764272591,184235.0584
1419540625,6.271525086015427,183204.4864
1419545507.8125,4.9433246553073635,182173.9144
1419550390.625,8.633657241293186,181143.3424
1419555273.4375,8.770391850560213,180112.7705
1419560156.25,6.0086955217469,179082.1985
1419565039.0625,8.675286688331663,178051.6265
1419569921.875,6.490741374262006,177021.0545
1419574804.6875,8.65708008046633,175990.4826
1419579687.5,6.975110005368803,174959.9106
1419584570.3125,4.594510330123099,173929.3386
1419589453.125,2.18608408808149,172898.7666
1419594335.9375,7.366783000575064,171868.1947
1419599218.75,4.275369649387905,170837.6227
1419604101.5625,2.5060554020518446,169807.0507
1419608984.375,11.31325328001487,168776.4787
1419613867.1875,10.659057308288514,167745.9068
1419618750,6.223844649570075,166715.3348
1419623632.8125,5.162081345293543,165684.7628
1419628515.625,7.921871081075799,164654.1908
1419633398.4375,10.498772450960235,163623.6189
1419638281.25,6.799163774429174,162593.0469
1419643164.0625,5.402149726288669,161562.4749
1419648046.875,4.427044971183326,160531.9029
1419652929.6875,4.772584898741752,159501.3310
1419657812.5,8.831086469871204,158470.7590
1419662695.3125,5.82931020664391,157440.1870
1419667578.125,6.231515201020126,156409.6150
1419672460.9375,8.845354211209182,155379.0431
1419677343.75,6.666927135837227,154348.4711
1419682226.5625,7.928488166219148,153317.8991
1419687109.375,6.468657177374634,152287.3271
1419691992.1875,4.596959470205896,151256.7552
1419696875,4.430752437446289,150226.1832
1419701757.8125,4.519030667014258,149195.6112
1419706640.625,6.778581443159322,148165.0392
1419711523.4375,6.645394130607886,147134.4673
1419716406.25,11.284143359331576,146103.8953
1419721289.0625,13.302450957216545,145073.3233
1419726171.875,21.214457355610516,144042.7513
1419731054.6875,15.8782237557405,143012.1794
1419735937.5,11.609481871933566,141981.6074
1419740820.3125,10.330194113460118,140951.0354
1419745703.125,9.01279286765918,139920.4634
1419750585.9375,20.64103202662071,138889.8915
1419755468.75,18.531789600485748,137859.3195
1419760351.5625,1.824949149499678,136828.7475
1419765234.375,13.375602679146304,135798.1755
1419770117.1875,9.818490233134956,134767.6036
1419775000,3.5563198900961397,133737.0316
1419779882.8125,6.060703060851533,132706.4596
1419784765.625,4.920984685891715,131675.8876
1419789648.4375,6.09230291524375,130645.3157
1419794531.25,5.194722272098685,129614.7437
1419799414.0625,4.782005739885318,128584.1717
1419804296.875,10.087408439127696,127553.5997
1419809179.6875,16.768993557880997,126523.0278
1419814062.5,9.143340278235137,125492.4558
1419818945.3125,7.9571350513479535,124461.8838
1419823828.125,10.07482912364098,123431.3118
1419828710.9375,10.117914490136563,122400.7399
1419833593.75,11.41218489511104,121370.1679
1419838476.5625,13.447198472717536,120339.5959
1419843359.375,8.297941280601261,119309.0239
1419848242.1875,5.660731849649374,118278.4520
1419853125,2.2126565385070895,117247.8800
1419858007.8125,1.6832086976418237,116217.3080
1419862890.625,5.7118781691900296,115186.7360
1419867773.4375,12.04549568473623,114156.1641
1419872656.25,8.156829864882969,113125.5921
1419877539.0625,-0.11065973860936729,112095.0201
1419882421.875,-2.8654340862962098,111064.4481
1419887304.6875,7.49518066148284,110033.8761
1419892187.5,-1.332601675540873,109003.3042
1419897070.3125,9.26450768348099,107972.7322
1419901953.125,9.868489461729846,106942.1602
1419906835.9375,6.597239136039947,105911.5882
1419911718.75,4.60263465995272,104881.0163
1419916601.5625,6.297811700320184,103850.4443
1419921484.375,7.519092453953812,102819.8723
1419926367.1875,5.7768943207285215,101789.3003
1419931250,5.795997206735125,100758.7284
1419936132.8125,11.546356804866976,99728.1564
1419941015.625,6.533083084729764,98697.5844
1419945898.4375,0.8782905040330138,97667.0124
1419950781.25,2.5390631624236493,96636.4405
1419955664.0625,5.086389945577582,95605.8685
1419960546.875,4.459744155423048,94575.2965
1419965429.6875,0.6579040503904836,93544.7245
1419970312.5,4.714981105919777,92514.1526
1419975195.3125,1.0925281596144172,91483.5806
1419980078.125,3.808496626453509,90453.0086
1419984960.9375,3.918833332258445,89422.4366
1419989843.75,6.7003012373593265,88391.8647
1419994726.5625,3.686525366226624,87361.2927
1419999609.375,6.924263393803226,86330.7207
1420004492.1875,5.752699275272187,85300.1487
1420009375,4.88567008712829,84269.5768
1420014257.8125,7.004839126705226,83239.0048
1420019140.625,16.862123813489116,82208.4328
1420024023.4375,4.367694633755627,81177.8608
1420028906.25,13.779331611610292,80147.2889
1420033789.0625,7.794203558904491,79116.7169
1420038671.875,0.877073071025424,78086.1449
1420043554.6875,3.055432280576196,77055.5729
1420048437.5,2.5162944120354793,76025.0010
1420053320.3125,4.833299420909202,74994.4290
1420058203.125,2.756715996703994,73963.8570
1420063085.9375,4.114807867326624,72933.2850
1420067968.75,3.1500770744600577,71902.7131
1420072851.5625,0.8291363438287873,70872.1411
1420077734.375,7.424604219901887,69841.5691
1420082617.1875,6.3070234683339725,68810.9971
1420087500,4.978990860876796,67780.4252
1420092382.8125,4.657051584955238,66749.8532
1420097265.625,0.9307929421883734,65719.2812
1420102148.4375,1.839454649624061,64688.7092
1420107031.25,3.7597368195686727,63658.1373
1420111914.0625,4.339314622642243,62627.5653
1420116796.875,0.1846398990904183,61596.9933
1420121679.6875,4.49077384339236,60566.4213
1420126562.5,2.2081709082092935,59535.8494
1420131445.3125,0.4780230636675342,58505.2774
1420136328.125,-2.604894917898639,57474.7054
1420141210.9375,3.905046820557926,56444.1334
1420146093.75,3.138994851633952,55413.5615
1420150976.5625,3.257922078227093,54382.9895
1420155859.375,2.951852326258323,53352.4175
1420160742.1875,-1.0584156128497932,52321.8455
1420165625,0.5459083736028816,51291.2736
1420170507.8125,-0.29836174946767785,50260.7016
1420175390.625,8.512535718085154,49230.1296
1420180273.4375,0.3825114461281669,48199.5576
1420185156.25,-6.326027857223633,47168.9857
1420190039.0625,1.571245414848462,46138.4137
1420194921.875,0.030182102751166635,45107.8417
1420199804.6875,1.3311077298615954,44077.2697
1420204687.5,1.621677922653457,43046.6978
1420209570.3125,3.3160971206027305,42016.1258
1420214453.125,1.265702620358693,40985.5538
1420219335.9375,-6.034377728741044,39954.9818
1420224218.75,-0.47284519156158006,38924.4099
1420229101.5625,-4.639675932214721,37893.8379
1420233984.375,1.2403810662705212,36863.2659
1420238867.1875,2.49319639486241,35832.6939
1420243750,0.3944328737600147,34802.1220
1420248632.8125,-2.5249191103395345,33771.5500
1420253515.625,-2.740415649697888,32740.9780
1420258398.4375,-0.9029821454352174,31710.4060
1420263281.25,-1.357781021984494,30679.8341
1420268164.0625,1.7557663252397406,29649.2621
1420273046.875,2.315468713764588,28618.6901
1420277929.6875,1.279193067695737,27588.1181
1420282812.5,-1.4626600213182122,26557.5461
1420287695.3125,0.7747999489149404,25526.9742
1420292578.125,-0.20739036060494345,24496.4022
1420297460.9375,1.851948016266521,23465.8302
1420302343.75,2.1843167214391075,22435.2582
1420307226.5625,4.806184022114538,21404.6863
1420312109.375,12.53819546112699,20374.1143
1420316992.1875,1.1538962382095332,19343.5423
1420321875,0.5265209089242215,18312.9703
1420326757.8125,-1.2042336513877892,17282.3984
1420331640.625,1.9703689816141925,16251.8264
1420336523.4375,4.156040621731166,15221.2544
