# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:36:59+00:00
# Coordinate system: galactic
# Target: 150.0000, 0.0000 deg
# Integration time: 59 s
# VLSR correction: -9775.55 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,4.274495415212718,255264.8513
1419154882.8125,5.63439262548091,254234.2794
1419159765.625,6.022535720800752,253203.7074
1419164648.4375,-4.032202265751842,252173.1354
1419169531.25,-10.21683761575054,251142.5634
1419174414.0625,0.501586567824057,250111.9915
1419179296.875,4.65645027446898,249081.4195
1419184179.6875,8.672488661685039,248050.8475
1419189062.5,5.845573622144875,247020.2755
1419193945.3125,3.625309045164587,245989.7036
1419198828.125,4.212266921526422,244959.1316
1419203710.9375,7.031735882921929,243928.5596
1419208593.75,5.569827792808164,242897.9876
1419213476.5625,6.436347436245119,241867.4157
1419218359.375,3.211704852991326,240836.8437
1419223242.1875,7.584278134355939,239806.2717
1419228125,-7.761124685764428,238775.6997
1419233007.8125,-19.58425399077518,237745.1278
1419237890.625,-102.8538882686752,236714.5558
1419242773.4375,0.15099599081359216,235683.9838
1419247656.25,7.831390320674663,234653.4118
1419252539.0625,6.248029048048515,233622.8399
1419257421.875,3.2532311435312775,232592.2679
1419262304.6875,-23.68028000306306,231561.6959
1419267187.5,1.0762394712700334,230531.1239
1419272070.3125,12.929375656432182,229500.5520
1419276953.125,9.55475901636342,228469.9800
1419281835.9375,10.877125905328809,227439.4080
1419286718.75,10.91908032533245,226408.8360
1419291601.5625,10.62859811543631,225378.2641
1419296484.375,9.295505817730453,224347.6921
1419301367.1875,6.025784105337613,223317.1201
1419306250,3.1378229535945863,222286.5481
1419311132.8125,8.900156740248327,221255.9762
1419316015.625,10.490844646973414,220225.4042
1419320898.4375,6.188713408164629,219194.8322
1419325781.25,10.019735806176543,218164.2602
1419330664.0625,8.851111561064311,217133.6883
1419335546.875,12.62985835694676,216103.1163
1419340429.6875,14.24505904366697,215072.5443
1419345312.5,11.68094450440526,214041.9723
1419350195.3125,21.69410914125289,213011.4004
1419355078.125,21.006544991988857,211980.8284
1419359960.9375,12.607615246025851,210950.2564
1419364843.75,15.688168421181562,209919.6844
1419369726.5625,9.5656990749434,208889.1125
1419374609.375,5.953765867007026,207858.5405
1419379492.1875,5.026080331528441,206827.9685
1419384375,2.516290508651443,205797.3965
1419389257.8125,5.1648277505718285,204766.8246
1419394140.625,8.367957264024842,203736.2526
1419399023.4375,8.106683173168113,202705.6806
1419403906.25,14.503143555554596,201675.1086
1419408789.0625,13.841174867400328,200644.5367
1419413671.875,20.23351069500692,199613.9647
1419418554.6875,15.775998511436212,198583.3927
1419423437.5,7.927286163229837,197552.8207
1419428320.3125,11.98914632574047,196522.2488
1419433203.125,12.744325274693516,195491.6768
1419438085.9375,0.5163158341171994,194461.1048
1419442968.75,8.247313636113399,193430.5328
1419447851.5625,3.3256414743757863,192399.9609
1419452734.375,5.8079336992208175,191369.3889
1419457617.1875,9.267946237662594,190338.8169
1419462500,7.971945166203694,189308.2449
1419467382.8125,6.669790041728134,188277.6730
1419472265.625,12.145644729773949,187247.1010
1419477148.4375,11.385458044113568,186216.5290
1419482031.25,11.30857508157084,185185.9570
1419486914.0625,9.238543481603998,184155.3851
1419491796.875,6.562305197358765,183124.8131
1419496679.6875,7.111190520994128,182094.2411
1419501562.5,9.569272328512223,181063.6691
1419506445.3125,3.560494871809254,180033.0972
1419511328.125,9.366442186580285,179002.5252
1419516210.9375,5.915845371045873,177971.9532
1419521093.75,6.697051623458945,176941.3812
1419525976.5625,6.604743941925733,175910.8093
1419530859.375,6.690414943940394,174880.2373
1419535742.1875,9.170678047074812,173849.6653
1419540625,1.1741385563739424,172819.0933
1419545507.8125,4.897548752313262,171788.5214
1419550390.625,9.105890661813024,170757.9494
1419555273.4375,9.583691947978386,169727.3774
1419560156.25,9.187539077319132,168696.8054
1419565039.0625,7.483525620193833,167666.2334
1419569921.875,9.568157805430966,166635.6615
1419574804.6875,12.789972098395172,165605.0895
1419579687.5,5.914066893218879,164574.5175
1419584570.3125,4.5939519502923165,163543.9455
1419589453.125,1.8327157263778289,162513.3736
1419594335.9375,5.383474764456866,161482.8016
1419599218.75,3.392020326712698,160452.2296
1419604101.5625,2.8232979343889513,159421.6576
1419608984.375,24.886869948752665,158391.0857
1419613867.1875,14.371362327680352,157360.5137
1419618750,11.11796347283452,156329.9417
1419623632.8125,7.310641304466147,155299.3697
1419628515.625,8.640630631550403,154268.7978
1419633398.4375,8.945870445089973,153238.2258
1419638281.25,7.928938816219241,152207.6538
1419643164.0625,4.975900773623403,151177.0818
1419648046.875,7.64163036011763,150146.5099
1419652929.6875,4.152611333704576,149115.9379
1419657812.5,3.267840479388006,148085.3659
1419662695.3125,1.5310427590641371,147054.7939
1419667578.125,3.217688992682883,146024.2220
1419672460.9375,13.584743599869062,144993.6500
1419677343.75,9.998377252951084,143963.0780
1419682226.5625,4.1797094147071645,142932.5060
1419687109.375,6.95427681873044,141901.9341
1419691992.1875,2.539421465497582,140871.3621
1419696875,-8.577890034540058,139840.7901
1419701757.8125,2.045743252023975,138810.2181
1419706640.625,4.478899683741268,137779.6462
1419711523.4375,2.876427645606001,136749.0742
1419716406.25,11.755822020221183,135718.5022
1419721289.0625,12.43836051840839,134687.9302
1419726171.875,25.128633664909415,133657.3583
1419731054.6875,11.780935359232863,132626.7863
1419735937.5,8.060643595551609,131596.2143
