# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T08:34:53+00:00
# Coordinate system: galactic
# Target: 85.0000, 0.0000 deg
# Integration time: 59 s
# VLSR correction: 31074.99 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,5.277742916237129,296115.3917
1419154882.8125,4.443618201852669,295084.8197
1419159765.625,4.763411634185491,294054.2477
1419164648.4375,-1.9640812150194844,293023.6757
1419169531.25,-8.380324528963811,291993.1037
1419174414.0625,0.3835998045321042,290962.5318
1419179296.875,6.5260830324969925,289931.9598
1419184179.6875,6.666861780398385,288901.3878
1419189062.5,6.894211751590021,287870.8158
1419193945.3125,4.735770791830398,286840.2439
1419198828.125,4.862517342237538,285809.6719
1419203710.9375,7.41671501581092,284779.0999
1419208593.75,7.000265194526659,283748.5279
1419213476.5625,6.921097627217668,282717.9560
1419218359.375,5.4378571617687115,281687.3840
1419223242.1875,7.205202903432095,280656.8120
1419228125,-3.5809386468230056,279626.2400
1419233007.8125,-9.064973079957966,278595.6681
1419237890.625,-108.42926454012822,277565.0961
1419242773.4375,1.7314998381795337,276534.5241
1419247656.25,8.250949619690829,275503.9521
1419252539.0625,8.521308998900762,274473.3802
1419257421.875,10.081209724615215,273442.8082
1419262304.6875,-21.171393513280297,272412.2362
1419267187.5,4.988205000324954,271381.6642
1419272070.3125,15.917821551669885,270351.0923
1419276953.125,12.972215757102491,269320.5203
1419281835.9375,15.909317591408456,268289.9483
1419286718.75,15.47342084255368,267259.3763
1419291601.5625,16.024890508133854,266228.8044
1419296484.375,14.814678779844687,265198.2324
1419301367.1875,10.770741567982036,264167.6604
1419306250,10.38154704833548,263137.0884
1419311132.8125,16.079919928940914,262106.5165
1419316015.625,17.41346173485914,261075.9445
1419320898.4375,12.480281068954392,260045.3725
1419325781.25,14.052402099797256,259014.8005
1419330664.0625,15.993760459529318,257984.2286
1419335546.875,16.325782851632344,256953.6566
1419340429.6875,17.841695087446087,255923.0846
1419345312.5,18.336609999027477,254892.5126
1419350195.3125,23.150789734577227,253861.9407
1419355078.125,26.157567884204,252831.3687
1419359960.9375,17.876864363615102,251800.7967
1419364843.75,21.34290919691163,250770.2247
1419369726.5625,18.22524173571345,249739.6528
1419374609.375,13.0953599969158,248709.0808
1419379492.1875,10.843970114894118,247678.5088
1419384375,6.733367699495344,246647.9368
1419389257.8125,16.104335239163635,245617.3649
1419394140.625,12.278341275579985,244586.7929
1419399023.4375,14.495199459251324,243556.2209
1419403906.25,20.918348239390724,242525.6489
1419408789.0625,17.76154771516882,241495.0770
1419413671.875,24.651027335730937,240464.5050
1419418554.6875,26.44015498818336,239433.9330
1419423437.5,14.949693785467892,238403.3610
1419428320.3125,19.83886033656119,237372.7891
1419433203.125,20.966924746324015,236342.2171
1419438085.9375,7.940825653949944,235311.6451
1419442968.75,12.63491820883906,234281.0731
1419447851.5625,10.175906043675583,233250.5012
1419452734.375,11.329465627345211,232219.9292
1419457617.1875,10.764985070388477,231189.3572
1419462500,12.79743910427147,230158.7852
1419467382.8125,11.480213325584712,229128.2133
1419472265.625,16.68359566231524,228097.6413
1419477148.4375,15.653389587018172,227067.0693
1419482031.25,12.629454493110732,226036.4973
1419486914.0625,9.412895394551946,225005.9254
1419491796.875,9.927220290314938,223975.3534
1419496679.6875,13.492131380518837,222944.7814
1419501562.5,12.222001139976255,221914.2094
1419506445.3125,6.113257625155653,220883.6375
1419511328.125,11.347828315382582,219853.0655
1419516210.9375,8.82904255196139,218822.4935
1419521093.75,10.650984320680667,217791.9215
1419525976.5625,8.486007031976541,216761.3496
1419530859.375,7.827570967445214,215730.7776
1419535742.1875,10.560217425015548,214700.2056
1419540625,6.363477584973894,213669.6336
1419545507.8125,9.482087054366117,212639.0617
1419550390.625,11.93086688604663,211608.4897
1419555273.4375,12.242695214258696,210577.9177
1419560156.25,10.46025277675106,209547.3457
1419565039.0625,12.226185302975953,208516.7738
1419569921.875,10.477195524572773,207486.2018
1419574804.6875,11.8464813190018,206455.6298
1419579687.5,8.374866671477747,205425.0578
1419584570.3125,10.022925185768422,204394.4858
