# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:48:10+00:00
# Coordinate system: galactic
# Target: 180.0000, 0.0000 deg
# Integration time: 60 s
# VLSR correction: -27887.53 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,5.106644180869999,237152.8738
1419154882.8125,6.606989113994627,236122.3018
1419159765.625,5.22899254903066,235091.7298
1419164648.4375,-4.714612497257169,234061.1578
1419169531.25,-9.636151216887686,233030.5859
1419174414.0625,1.416728513702212,232000.0139
1419179296.875,4.32436074090708,230969.4419
1419184179.6875,6.96904578559009,229938.8699
1419189062.5,5.160695226179315,228908.2980
1419193945.3125,6.165205090596001,227877.7260
1419198828.125,3.814765509356622,226847.1540
1419203710.9375,7.809570798345825,225816.5820
1419208593.75,6.837520153342512,224786.0101
1419213476.5625,3.1450480414938347,223755.4381
1419218359.375,4.947088651125387,222724.8661
1419223242.1875,6.882293716909904,221694.2941
1419228125,-5.6023326890157525,220663.7222
1419233007.8125,-15.804063685221053,219633.1502
1419237890.625,-112.80613316662134,218602.5782
1419242773.4375,-3.956951594153154,217572.0062
1419247656.25,9.14690571276742,216541.4343
1419252539.0625,5.838372012191185,215510.8623
1419257421.875,7.0534971443409,214480.2903
1419262304.6875,-22.006048531931523,213449.7183
1419267187.5,3.7233352914417335,212419.1464
1419272070.3125,10.827099273875776,211388.5744
1419276953.125,11.475495161096308,210358.0024
1419281835.9375,13.729163144983104,209327.4304
1419286718.75,12.352218994637012,208296.8585
1419291601.5625,13.550301905707425,207266.2865
1419296484.375,9.608795984427829,206235.7145
1419301367.1875,6.382964140604129,205205.1425
1419306250,3.9375120116325584,204174.5705
1419311132.8125,10.2232489475169,203143.9986
1419316015.625,12.157176085922575,202113.4266
1419320898.4375,7.713497174004099,201082.8546
1419325781.25,7.212247958935385,200052.2826
1419330664.0625,12.943643951089072,199021.7107
1419335546.875,9.628890621444729,197991.1387
1419340429.6875,14.834163363273724,196960.5667
1419345312.5,14.38364206753686,195929.9947
1419350195.3125,23.554798635032487,194899.4228
1419355078.125,24.95536821852286,193868.8508
1419359960.9375,14.571423636454986,192838.2788
1419364843.75,20.084504699242427,191807.7068
1419369726.5625,9.472957642477642,190777.1349
1419374609.375,5.622474260236087,189746.5629
1419379492.1875,6.191672645606397,188715.9909
