# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:10:27+00:00
# Coordinate system: galactic
# Target: 110.0000, 0.0000 deg
# Integration time: 59 s
# VLSR correction: 17479.01 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,7.549725054874762,282519.4064
1419154882.8125,10.866194041623135,281488.8344
1419159765.625,9.066735333725225,280458.2625
1419164648.4375,1.2095508832024735,279427.6905
1419169531.25,-3.750628378364131,278397.1185
1419174414.0625,5.133215790446861,277366.5465
1419179296.875,10.406848291602277,276335.9746
1419184179.6875,6.9878222615713925,275305.4026
1419189062.5,9.611803614337576,274274.8306
1419193945.3125,10.102216438364517,273244.2586
1419198828.125,8.371423902375916,272213.6867
1419203710.9375,13.475651287486729,271183.1147
1419208593.75,11.306071469760903,270152.5427
1419213476.5625,8.561103613179563,269121.9707
1419218359.375,7.341467433938944,268091.3988
1419223242.1875,9.398885953126015,267060.8268
1419228125,0.8524241377554781,266030.2548
1419233007.8125,-8.041237298365488,264999.6828
1419237890.625,-93.58302610088391,263969.1109
1419242773.4375,2.1757623152500063,262938.5389
1419247656.25,11.81803630407963,261907.9669
1419252539.0625,12.998021915491757,260877.3949
1419257421.875,12.83637863347653,259846.8230
1419262304.6875,-15.99773713986168,258816.2510
1419267187.5,8.238407948982967,257785.6790
1419272070.3125,16.08152673045225,256755.1070
1419276953.125,14.204578240173294,255724.5351
1419281835.9375,17.36942668663604,254693.9631
1419286718.75,18.08474549311093,253663.3911
1419291601.5625,16.618506338218676,252632.8191
1419296484.375,15.820121585876093,251602.2472
1419301367.1875,14.00427097964374,250571.6752
1419306250,9.968890124832855,249541.1032
1419311132.8125,17.38624199126877,248510.5312
1419316015.625,14.145578412671124,247479.9593
1419320898.4375,14.463764065294606,246449.3873
1419325781.25,15.178070968374332,245418.8153
1419330664.0625,15.478455069797562,244388.2433
1419335546.875,19.201320884237955,243357.6713
1419340429.6875,19.567224237457975,242327.0994
1419345312.5,20.22001317101114,241296.5274
1419350195.3125,26.23339604882987,240265.9554
1419355078.125,24.847932739407312,239235.3834
1419359960.9375,22.90070755376052,238204.8115
1419364843.75,24.985915230772523,237174.2395
1419369726.5625,18.273813800221433,236143.6675
1419374609.375,12.772024915373194,235113.0955
1419379492.1875,13.299237786398075,234082.5236
1419384375,10.975401185837718,233051.9516
1419389257.8125,17.144086594199077,232021.3796
1419394140.625,17.062779047422417,230990.8076
1419399023.4375,19.19300357382586,229960.2357
1419403906.25,22.903159408736045,228929.6637
1419408789.0625,18.361282804897524,227899.0917
