# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:17:34+00:00
# Coordinate system: galactic
# Target: 125.0000, 0.0000 deg
# Integration time: 60 s
# VLSR correction: 7554.49 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,4.828634701065297,272594.8946
1419154882.8125,8.158270513293614,271564.3227
1419159765.625,7.520014316301782,270533.7507
1419164648.4375,2.2622420621852033,269503.1787
1419169531.25,-2.5087308195457063,268472.6067
1419174414.0625,2.4267888800990236,267442.0348
1419179296.875,5.705424098761415,266411.4628
1419184179.6875,4.779352894684887,265380.8908
1419189062.5,6.5688312975874705,264350.3188
1419193945.3125,5.027224421140097,263319.7469
1419198828.125,8.282446430897387,262289.1749
1419203710.9375,5.010268831459945,261258.6029
1419208593.75,7.569280641145896,260228.0309
1419213476.5625,7.295215238097081,259197.4590
1419218359.375,3.4715410682543832,258166.8870
1419223242.1875,6.247717441233944,257136.3150
1419228125,3.749843145693963,256105.7430
1419233007.8125,0.2565083456110622,255075.1711
1419237890.625,-22.18628070672951,254044.5991
1419242773.4375,3.789941215331085,253014.0271
1419247656.25,6.978097685280208,251983.4551
1419252539.0625,5.477725592631005,250952.8832
1419257421.875,6.579800185860366,249922.3112
1419262304.6875,-18.022609590590275,248891.7392
1419267187.5,5.051196121998222,247861.1672
1419272070.3125,10.143391713896984,246830.5953
1419276953.125,6.683895213200534,245800.0233
1419281835.9375,9.20555877732862,244769.4513
1419286718.75,9.307900812455394,243738.8793
1419291601.5625,7.600669869173019,242708.3073
1419296484.375,8.19484740996234,241677.7354
1419301367.1875,4.615483538820042,240647.1634
1419306250,3.533989942639379,239616.5914
1419311132.8125,9.423122935168486,238586.0194
1419316015.625,5.923113935781058,237555.4475
1419320898.4375,6.6309080600507055,236524.8755
1419325781.25,9.15198441708478,235494.3035
1419330664.0625,9.821340733289189,234463.7315
1419335546.875,10.029124988560556,233433.1596
1419340429.6875,8.938901393635158,232402.5876
1419345312.5,8.39718696311468,231372.0156
1419350195.3125,7.64244138926527,230341.4436
1419355078.125,16.23614278464737,229310.8717
1419359960.9375,11.176244847706958,228280.2997
1419364843.75,16.46843889205661,227249.7277
1419369726.5625,5.860341267813901,226219.1557
1419374609.375,4.097472228131001,225188.5838
1419379492.1875,4.209846094779227,224158.0118
1419384375,7.740754977403033,223127.4398
1419389257.8125,9.289793513280303,222096.8678
1419394140.625,7.7388201420827905,221066.2959
1419399023.4375,9.498386233343409,220035.7239
1419403906.25,11.585832887046044,219005.1519
1419408789.0625,9.245985313239387,217974.5799
1419413671.875,11.61678941422064,216944.0080
1419418554.6875,12.002731653581158,215913.4360
1419423437.5,7.995409807613018,214882.8640
1419428320.3125,15.103142917370956,213852.2920
1419433203.125,12.528706991595495,212821.7201
1419438085.9375,-0.8478406829012164,211791.1481
1419442968.75,9.669714720639512,210760.5761
1419447851.5625,6.974443551853463,209730.0041
1419452734.375,8.594871170995496,208699.4322
1419457617.1875,8.315140108813969,207668.8602
1419462500,8.616149171820515,206638.2882
1419467382.8125,9.112426863206393,205607.7162
1419472265.625,12.65172067027158,204577.1443
1419477148.4375,11.071736797775806,203546.5723
1419482031.25,8.305797235358586,202516.0003
1419486914.0625,9.01712570520716,201485.4283
1419491796.875,10.549692077035475,200454.8564
1419496679.6875,10.3745682203307,199424.2844
1419501562.5,10.107012407131553,198393.7124
1419506445.3125,7.51888062548335,197363.1404
1419511328.125,9.716683805465514,196332.5685
1419516210.9375,8.398645742397656,195301.9965
1419521093.75,8.941918463642276,194271.4245
1419525976.5625,8.4031255585162,193240.8525
1419530859.375,9.742578296355198,192210.2806
1419535742.1875,9.991713923510243,191179.7086
1419540625,9.151713351020048,190149.1366
1419545507.8125,8.589739607220798,189118.5646
1419550390.625,8.755940559078352,188087.9927
1419555273.4375,8.176801748178598,187057.4207
1419560156.25,7.329739805191274,186026.8487
1419565039.0625,10.682243370929806,184996.2767
1419569921.875,6.9138155325696875,183965.7048
1419574804.6875,9.363968514549054,182935.1328
1419579687.5,10.349174866882832,181904.5608
1419584570.3125,7.079910942249494,180873.9888
