# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T09:38:19+00:00
# Coordinate system: galactic
# Target: 155.0000, 0.0000 deg
# Integration time: 59 s
# VLSR correction: -13123.93 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,4.812375914438985,251916.4677
1419154882.8125,6.986192569364697,250885.8957
1419159765.625,5.811992702376164,249855.3238
1419164648.4375,-4.026953937468573,248824.7518
1419169531.25,-9.177536857982448,247794.1798
1419174414.0625,0.48237897235478466,246763.6078
1419179296.875,4.836824799777871,245733.0359
1419184179.6875,5.595073113040415,244702.4639
1419189062.5,6.882848221614257,243671.8919
1419193945.3125,4.039146002882964,242641.3199
1419198828.125,5.004306073517328,241610.7480
1419203710.9375,8.314944882338526,240580.1760
1419208593.75,6.682493002859103,239549.6040
1419213476.5625,3.0518064202060553,238519.0320
1419218359.375,2.9248227131030617,237488.4601
1419223242.1875,5.7344473069058814,236457.8881
1419228125,-6.04724531701405,235427.3161
1419233007.8125,-13.908351976151494,234396.7441
1419237890.625,-102.0031747685655,233366.1722
1419242773.4375,-2.4499754214429066,232335.6002
1419247656.25,8.94975605624245,231305.0282
1419252539.0625,8.566494339526098,230274.4562
1419257421.875,6.134013681537049,229243.8843
1419262304.6875,-18.73184105705708,228213.3123
1419267187.5,2.170439287356814,227182.7403
1419272070.3125,12.172041509520035,226152.1683
1419276953.125,13.746047347545144,225121.5964
1419281835.9375,12.576952481493947,224091.0244
1419286718.75,11.791091258105666,223060.4524
1419291601.5625,14.488541024994351,222029.8804
1419296484.375,11.81104991423865,220999.3085
1419301367.1875,8.222659944541189,219968.7365
1419306250,2.5187477041363717,218938.1645
1419311132.8125,8.48061875165229,217907.5925
1419316015.625,10.927721060274296,216877.0206
1419320898.4375,6.784532793799898,215846.4486
1419325781.25,11.663559225459444,214815.8766
1419330664.0625,12.601282167189634,213785.3046
1419335546.875,13.422800910466645,212754.7327
1419340429.6875,13.456742647299432,211724.1607
1419345312.5,14.97041771018041,210693.5887
1419350195.3125,21.90382648232468,209663.0167
1419355078.125,22.01647032774995,208632.4448
1419359960.9375,14.084932160169693,207601.8728
1419364843.75,19.33281818232657,206571.3008
1419369726.5625,10.25028215159501,205540.7288
1419374609.375,6.708054557492571,204510.1569
1419379492.1875,5.550852947227228,203479.5849
1419384375,4.548340338547058,202449.0129
1419389257.8125,9.74456293218776,201418.4409
1419394140.625,11.287706977421758,200387.8690
1419399023.4375,8.029690562811837,199357.2970
1419403906.25,19.213319709970257,198326.7250
1419408789.0625,12.289285688234918,197296.1530
1419413671.875,22.789810591861414,196265.5811
1419418554.6875,22.6269006866952,195235.0091
1419423437.5,12.639013839752316,194204.4371
1419428320.3125,16.330479970881807,193173.8651
1419433203.125,17.056114828096977,192143.2932
1419438085.9375,0.9527813104887274,191112.7212
1419442968.75,8.846233351034842,190082.1492
1419447851.5625,2.4792411960787404,189051.5772
1419452734.375,9.041071190951468,188021.0053
1419457617.1875,9.627427962948753,186990.4333
1419462500,7.917208919848206,185959.8613
1419467382.8125,9.05363358400275,184929.2893
1419472265.625,10.149554987814264,183898.7174
1419477148.4375,14.310642401847469,182868.1454
1419482031.25,10.773963818640294,181837.5734
1419486914.0625,8.031768399829845,180807.0014
1419491796.875,9.961079848025673,179776.4295
1419496679.6875,10.984555022020334,178745.8575
1419501562.5,12.167785173357334,177715.2855
1419506445.3125,7.227534132424115,176684.7135
1419511328.125,9.486300733700032,175654.1416
1419516210.9375,11.125645220252432,174623.5696
1419521093.75,7.6675098576487155,173592.9976
1419525976.5625,10.973239290646312,172562.4256
1419530859.375,8.289860379625837,171531.8537
1419535742.1875,9.21438122197088,170501.2817
1419540625,5.148758524001947,169470.7097
1419545507.8125,9.092282010550948,168440.1377
1419550390.625,10.126624701462896,167409.5657
1419555273.4375,13.930968340023483,166378.9938
1419560156.25,9.801676595834952,165348.4218
1419565039.0625,11.71955315747544,164317.8498
1419569921.875,13.277132053837931,163287.2778
1419574804.6875,13.28713336408276,162256.7059
1419579687.5,8.381747824962622,161226.1339
1419584570.3125,5.432854926352248,160195.5619
1419589453.125,1.4112674739778095,159164.9899
1419594335.9375,8.729473637712916,158134.4180
1419599218.75,7.859814598367574,157103.8460
1419604101.5625,1.9004402816656445,156073.2740
1419608984.375,23.562815055445604,155042.7020
1419613867.1875,17.32604316503387,154012.1301
1419618750,12.920155215859037,152981.5581
1419623632.8125,9.938016985976532,151950.9861
1419628515.625,8.809290493627485,150920.4141
1419633398.4375,10.815222729612444,149889.8422
1419638281.25,9.46153201545231,148859.2702
1419643164.0625,7.691091212841007,147828.6982
1419648046.875,7.562690903555851,146798.1262
1419652929.6875,7.209042703265641,145767.5543
1419657812.5,8.782748503951165,144736.9823
1419662695.3125,4.617371842108641,143706.4103
1419667578.125,2.9704519936011047,142675.8383
1419672460.9375,13.418044697130226,141645.2664
1419677343.75,11.663237692624946,140614.6944
1419682226.5625,9.082990625360654,139584.1224
1419687109.375,7.43708084784877,138553.5504
1419691992.1875,3.65880385890151,137522.9785
1419696875,-4.245038909990719,136492.4065
1419701757.8125,6.5762465739172535,135461.8345
1419706640.625,7.748380828677631,134431.2625
1419711523.4375,4.975563262047155,133400.6906
1419716406.25,13.476933815394714,132370.1186
1419721289.0625,18.19162303262037,131339.5466
1419726171.875,26.443187639012603,130308.9746
1419731054.6875,19.502341700932455,129278.4027
1419735937.5,11.316105497696984,128247.8307
1419740820.3125,10.880973823275465,127217.2587
1419745703.125,11.1064526374461,126186.6867
1419750585.9375,16.680691101481525,125156.1148
1419755468.75,19.430673349408693,124125.5428
1419760351.5625,-7.822011232462405,123094.9708
1419765234.375,18.102681426001524,122064.3988
1419770117.1875,19.81194013854963,121033.8269
1419775000,3.694246696066605,120003.2549
1419779882.8125,8.278443469602678,118972.6829
1419784765.625,6.639777411794179,117942.1109
1419789648.4375,-0.018673384961971948,116911.5390
1419794531.25,2.380549891090086,115880.9670
1419799414.0625,5.652075481710017,114850.3950
1419804296.875,11.214800848479726,113819.8230
1419809179.6875,15.735494077735837,112789.2511
1419814062.5,7.513393793485591,111758.6791
1419818945.3125,8.260048889848013,110728.1071
1419823828.125,7.411031906452263,109697.5351
1419828710.9375,8.708475310892117,108666.9632
1419833593.75,12.443586416904166,107636.3912
1419838476.5625,14.38023453620684,106605.8192
1419843359.375,8.886772998538255,105575.2472
1419848242.1875,3.379701466444839,104544.6753
1419853125,-14.808220065938627,103514.1033
1419858007.8125,2.028453539281499,102483.5313
1419862890.625,6.001627575740635,101452.9593
1419867773.4375,8.483562074951553,100422.3874
1419872656.25,9.605131476141262,99391.8154
1419877539.0625,1.435586897707574,98361.2434
1419882421.875,-7.60940467324092,97330.6714
1419887304.6875,2.826451745541531,96300.0995
1419892187.5,0.41479495358430446,95269.5275
1419897070.3125,7.202810344311509,94238.9555
1419901953.125,10.814316485974553,93208.3835
1419906835.9375,8.574393068639429,92177.8116
1419911718.75,4.290852150517273,91147.2396
1419916601.5625,1.8357624380485116,90116.6676
1419921484.375,5.908170869573649,89086.0956
1419926367.1875,5.021544438049745,88055.5237
1419931250,3.313362324741268,87024.9517
1419936132.8125,13.36888051147784,85994.3797
1419941015.625,5.65639420254265,84963.8077
1419945898.4375,-6.7313972023183775,83933.2358
1419950781.25,-4.655031327634452,82902.6638
1419955664.0625,4.4461750864126515,81872.0918
1419960546.875,6.117543667105529,80841.5198
1419965429.6875,1.0368803962312296,79810.9478
1419970312.5,7.1207340681423394,78780.3759
1419975195.3125,1.527094895604043,77749.8039
1419980078.125,1.598717610568369,76719.2319
1419984960.9375,5.184108442368433,75688.6599
1419989843.75,9.204491828115057,74658.0880
1419994726.5625,7.849605108305186,73627.5160
1419999609.375,7.266920057912519,72596.9440
1420004492.1875,4.400462330186862,71566.3720
1420009375,2.075722633491983,70535.8001
1420014257.8125,6.985365816767782,69505.2281
