# Origin: SALSA
# Telescope: vale
# Date: 2026-05-11T08:21:20+00:00
# Coordinate system: galactic
# Target: 70.0000, 0.0000 deg
# Integration time: 60 s
# VLSR correction: 36563.55 m/s
# Columns: frequency_hz,amplitude,vlsr_mps
frequency_hz,amplitude,vlsr_mps
1419150000,3.7492558059651095,301603.9466
1419154882.8125,5.397821791804503,300573.3746
1419159765.625,4.98344006923697,299542.8027
1419164648.4375,-4.413152193075805,298512.2307
1419169531.25,-2.8913740996892203,297481.6587
1419174414.0625,3.7930819932006505,296451.0867
1419179296.875,8.978894255369267,295420.5148
1419184179.6875,9.543868375236574,294389.9428
1419189062.5,8.880474195341712,293359.3708
1419193945.3125,9.525611242665404,292328.7988
1419198828.125,9.598640778986097,291298.2268
1419203710.9375,11.866300773668666,290267.6549
1419208593.75,9.660403373218156,289237.0829
1419213476.5625,10.516063949104412,288206.5109
1419218359.375,13.047969530193413,287175.9389
1419223242.1875,12.869768939654351,286145.3670
1419228125,3.533961628316665,285114.7950
1419233007.8125,2.004400506029568,284084.2230
1419237890.625,-76.6320946315283,283053.6510
1419242773.4375,10.718078219432696,282023.0791
1419247656.25,14.120188271448034,280992.5071
1419252539.0625,12.238291716456937,279961.9351
1419257421.875,16.629289735585285,278931.3631
1419262304.6875,9.856787322230373,277900.7912
1419267187.5,9.22680821752772,276870.2192
1419272070.3125,17.865721550347022,275839.6472
1419276953.125,15.346096767399468,274809.0752
1419281835.9375,19.436342661755553,273778.5033
1419286718.75,20.615719500426824,272747.9313
1419291601.5625,19.412815291012972,271717.3593
1419296484.375,13.21622995870066,270686.7873
1419301367.1875,16.898897243308713,269656.2154
1419306250,13.044587611035164,268625.6434
1419311132.8125,20.254403397366083,267595.0714
1419316015.625,18.88012644407436,266564.4994
1419320898.4375,13.576921548170208,265533.9275
1419325781.25,17.252781247647412,264503.3555
1419330664.0625,20.176303420335195,263472.7835
1419335546.875,19.00158622814452,262442.2115
1419340429.6875,20.716282653781725,261411.6396
1419345312.5,22.673497897435396,260381.0676
1419350195.3125,25.41803564770585,259350.4956
1419355078.125,27.87807094177773,258319.9236
1419359960.9375,19.8539892846761,257289.3517
1419364843.75,24.99306082216784,256258.7797
1419369726.5625,21.975368700958143,255228.2077
1419374609.375,19.124565548736836,254197.6357
1419379492.1875,13.180749066065726,253167.0638
1419384375,10.902779614331877,252136.4918
1419389257.8125,18.510974004150647,251105.9198
1419394140.625,15.77816579009891,250075.3478
1419399023.4375,18.988139054206243,249044.7759
1419403906.25,23.464449377774105,248014.2039
1419408789.0625,20.713367641547563,246983.6319
1419413671.875,24.507308663748088,245953.0599
1419418554.6875,27.452732584262098,244922.4880
1419423437.5,18.54018752691132,243891.9160
1419428320.3125,19.028980715118266,242861.3440
1419433203.125,19.045878448498463,241830.7720
1419438085.9375,10.700810329433454,240800.2001
1419442968.75,16.334137271125766,239769.6281
1419447851.5625,11.971754494328575,238739.0561
1419452734.375,14.135737284770602,237708.4841
1419457617.1875,12.076012499881369,236677.9122
1419462500,13.105439964790586,235647.3402
1419467382.8125,12.474099330871454,234616.7682
1419472265.625,14.761974617363096,233586.1962
1419477148.4375,17.843321572647213,232555.6243
1419482031.25,13.901762106922876,231525.0523
1419486914.0625,9.21137789176096,230494.4803
1419491796.875,10.545684387759373,229463.9083
1419496679.6875,15.375131854535082,228433.3364
1419501562.5,14.931770983337444,227402.7644
1419506445.3125,10.085183798824756,226372.1924
1419511328.125,11.088059482813664,225341.6204
1419516210.9375,7.712215070261689,224311.0485
1419521093.75,9.494899167419025,223280.4765
1419525976.5625,11.047517084158516,222249.9045
1419530859.375,10.550706748794411,221219.3325
1419535742.1875,10.621093523908195,220188.7606
1419540625,6.550633462244401,219158.1886
1419545507.8125,11.744010167134933,218127.6166
1419550390.625,10.661887925674389,217097.0446
1419555273.4375,11.61255820687491,216066.4727
1419560156.25,9.463122972872144,215035.9007
1419565039.0625,13.677754861327257,214005.3287
1419569921.875,10.067277198881245,212974.7567
1419574804.6875,10.139134997488243,211944.1848
1419579687.5,9.795362611428734,210913.6128
1419584570.3125,9.844775156229586,209883.0408
1419589453.125,5.870901172593242,208852.4688
1419594335.9375,9.2537024391844,207821.8969
1419599218.75,8.230560889394248,206791.3249
1419604101.5625,8.97172845474509,205760.7529
1419608984.375,14.68378502510219,204730.1809
1419613867.1875,13.825147489429783,203699.6089
1419618750,8.93579506427727,202669.0370
1419623632.8125,9.067975877397805,201638.4650
1419628515.625,8.766976372349985,200607.8930
1419633398.4375,10.15189441150848,199577.3210
1419638281.25,8.425089117020066,198546.7491
1419643164.0625,8.394890063853003,197516.1771
1419648046.875,8.375397167155528,196485.6051
1419652929.6875,4.2811495462084554,195455.0331
1419657812.5,4.884168956229698,194424.4612
1419662695.3125,5.989938611530279,193393.8892
1419667578.125,4.816571760527138,192363.3172
1419672460.9375,9.364030562034552,191332.7452
1419677343.75,6.604017072657034,190302.1733
1419682226.5625,7.1894296826365025,189271.6013
1419687109.375,7.648785265788638,188241.0293
1419691992.1875,4.358940941655496,187210.4573
1419696875,-3.2726474691355993,186179.8854
1419701757.8125,7.104424169213378,185149.3134
1419706640.625,8.551308585910729,184118.7414
1419711523.4375,6.5649023285521935,183088.1694
1419716406.25,12.15219051421907,182057.5975
1419721289.0625,11.839042465547006,181027.0255
1419726171.875,14.397252172797335,179996.4535
1419731054.6875,16.035984009580282,178965.8815
1419735937.5,9.318795504912488,177935.3096
1419740820.3125,8.141646132427981,176904.7376
1419745703.125,8.253118869808027,175874.1656
1419750585.9375,17.86354530737488,174843.5936
1419755468.75,3.1664511050438207,173813.0217
1419760351.5625,-5.908595176509103,172782.4497
1419765234.375,12.36989648606189,171751.8777
1419770117.1875,12.434584238331354,170721.3057
1419775000,1.5763300859301466,169690.7338
1419779882.8125,7.714862239856552,168660.1618
1419784765.625,2.36513977064013,167629.5898
1419789648.4375,-2.629224368031278,166599.0178
